Date,Open,High,Low,Close ,Adj Close ,Volume
,,,,Close price adjusted for splits.,Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,
31-Oct-23,125.06,125.37,122.69,124.08,123.06,"26,292,300"
30-Oct-23,123.21,125.4,122.75,124.46,123.44,"28,940,100"
27-Oct-23,122.88,123.31,120.21,122.17,121.17,"44,566,500"
26-Oct-23,123.27,124.33,121.27,122.28,121.28,"57,061,100"
25-Oct-23,128.16,128.31,125.07,125.61,124.58,"84,366,200"
24-Oct-23,137.83,139.36,137.42,138.81,137.67,"44,814,300"
23-Oct-23,135.04,137.66,133.95,136.5,135.38,"26,317,900"
20-Oct-23,137.33,137.87,135.08,135.6,134.49,"26,335,700"
19-Oct-23,138.5,139.66,137.38,137.75,136.62,"26,066,000"
18-Oct-23,139.45,140.72,137.38,137.96,136.83,"23,375,000"
17-Oct-23,138.63,139.9,137.18,139.72,138.57,"23,515,800"
16-Oct-23,138.17,139.63,137.99,139.1,137.96,"28,501,900"
13-Oct-23,139.38,140,136.62,137.36,136.23,"23,420,500"
12-Oct-23,141.05,141.22,138.26,138.97,137.83,"24,765,500"
11-Oct-23,138.58,141.11,138.58,140.55,139.4,"25,884,300"
10-Oct-23,138.5,139.72,137.33,138.06,136.93,"27,786,600"
9-Oct-23,136.94,138.94,135.61,138.42,137.29,"19,278,100"
6-Oct-23,134.01,138.16,134.01,137.58,136.45,"27,597,600"
5-Oct-23,135.07,135.49,133.45,135.07,133.96,"19,832,600"
4-Oct-23,132.79,135.57,132.53,135.24,134.13,"26,752,300"
3-Oct-23,133.94,134.26,131.84,132.43,131.34,"22,989,400"
2-Oct-23,131.21,134.42,131.17,134.17,133.07,"22,288,000"
29-Sep-23,133.28,134.05,130.36,130.86,129.79,"30,859,800"
28-Sep-23,129.84,133.3,129.79,132.31,131.23,"22,513,100"
27-Sep-23,128.57,130.9,128.57,130.54,129.47,"22,746,500"
26-Sep-23,129.77,130.36,127.22,128.57,127.52,"25,718,700"
25-Sep-23,129.83,131.17,128.96,131.11,130.04,"20,094,600"
22-Sep-23,130.76,132.03,129.6,130.25,129.18,"26,397,300"
21-Sep-23,131.44,132.23,130.07,130.44,129.37,"31,503,900"
20-Sep-23,138.08,138.08,133.62,133.74,132.64,"29,927,500"
19-Sep-23,137.42,138.41,136.62,138.04,136.91,"20,353,700"
18-Sep-23,136.61,139.16,136.61,138.21,137.08,"21,861,300"
15-Sep-23,137.98,138.52,136.48,137.4,136.27,"38,919,600"
14-Sep-23,137.6,138.7,136.24,138.1,136.97,"24,751,000"
13-Sep-23,135.09,136.9,134.15,136.71,135.59,"20,749,500"
12-Sep-23,136.26,136.87,135.19,135.34,134.23,"18,405,500"
11-Sep-23,136.54,137.48,135.79,136.92,135.8,"20,763,400"
8-Sep-23,134.91,136.66,134.85,136.38,135.26,"23,558,300"
7-Sep-23,133.59,135.58,132.95,135.26,134.15,"18,844,300"
6-Sep-23,136.02,136.53,133.67,134.46,133.36,"18,684,500"
5-Sep-23,135.44,136.42,134.58,135.77,134.66,"19,403,100"
1-Sep-23,137.46,137.46,134.85,135.66,134.55,"21,543,700"
31-Aug-23,136.01,138,135.79,136.17,135.05,"30,053,800"
30-Aug-23,134.78,136.28,134.07,135.88,134.77,"28,315,800"
29-Aug-23,132.24,136.57,132.24,134.57,133.47,"43,075,600"
28-Aug-23,131.31,132.54,130.14,131.01,129.94,"20,543,300"
25-Aug-23,129.54,130.76,127.25,129.88,128.82,"26,762,900"
24-Aug-23,133.95,134.25,129.57,129.78,128.72,"28,500,700"
