Date,Open,High,Low,Close,Adj Close,Volume
15-Jun-22,248.31,255.3,246.42,251.76,244.11,"33,111,700"
14-Jun-22,243.86,245.74,241.51,244.49,237.06,"28,651,500"
13-Jun-22,245.11,249.02,241.53,242.26,234.9,"46,135,800"
10-Jun-22,260.58,260.58,252.53,252.99,245.31,"31,422,800"
9-Jun-22,267.78,272.71,264.63,264.79,256.75,"26,439,700"
8-Jun-22,271.71,273.0,269.61,270.41,262.2,"17,372,300"
7-Jun-22,266.64,273.13,265.94,272.5,264.22,"22,860,700"
6-Jun-22,272.06,274.18,267.22,268.75,260.59,"22,400,300"
3-Jun-22,270.31,273.45,268.41,270.02,261.82,"28,059,000"
2-Jun-22,264.45,274.65,261.6,274.58,266.24,"44,008,200"
1-Jun-22,275.2,277.69,270.04,272.42,264.15,"25,292,200"
31-May-22,272.53,274.77,268.93,271.87,263.61,"37,827,700"
27-May-22,268.48,273.34,267.56,273.24,264.94,"26,910,800"
26-May-22,262.27,267.11,261.43,265.9,257.82,"25,002,100"
25-May-22,258.14,264.58,257.13,262.52,254.55,"28,547,900"
24-May-22,257.89,261.33,253.5,259.62,251.74,"29,043,900"
23-May-22,255.49,261.5,253.43,260.65,252.73,"33,175,400"
20-May-22,257.24,258.54,246.44,252.56,244.89,"39,199,300"
19-May-22,253.9,257.67,251.88,253.14,245.45,"32,692,300"
18-May-22,263,263.6,252.77,254.08,246.36,"31,356,000"
17-May-22,266.11,268.33,262.46,266.82,258.12,"28,828,800"
16-May-22,259.96,265.82,255.78,261.5,252.97,"32,550,900"
13-May-22,257.35,263.04,255.35,261.12,252.6,"34,925,100"
12-May-22,257.69,259.88,250.02,255.35,247.02,"51,033,800"
11-May-22,265.68,271.36,259.3,260.55,252.05,"48,975,900"
10-May-22,271.69,273.75,265.07,269.5,260.71,"39,336,400"
9-May-22,270.06,272.36,263.32,264.58,255.95,"47,726,000"
6-May-22,274.81,279.25,271.27,274.73,265.77,"37,780,300"
5-May-22,285.54,286.35,274.34,277.35,268.3,"43,260,400"
4-May-22,282.59,290.88,276.73,289.98,280.52,"33,599,300"
3-May-22,283.96,284.13,280.15,281.78,272.59,"25,978,600"
2-May-22,277.71,284.94,276.22,284.47,275.19,"35,151,100"
29-Apr-22,288.61,289.88,276.5,277.52,268.47,"37,073,900"
28-Apr-22,285.19,290.98,281.46,289.63,280.18,"33,646,600"
27-Apr-22,282.1,290.97,279.16,283.22,273.98,"63,477,700"
26-Apr-22,277.5,278.36,270.0,270.22,261.4,"46,518,400"
25-Apr-22,273.29,281.11,270.77,280.72,271.56,"35,678,900"
22-Apr-22,281.68,283.2,273.38,274.03,265.09,"29,405,800"
21-Apr-22,288.58,293.3,280.06,280.81,271.65,"29,454,600"
20-Apr-22,289.4,289.7,285.37,286.36,277.02,"22,906,700"
19-Apr-22,279.38,286.17,278.41,285.3,275.99,"22,297,700"
18-Apr-22,278.91,282.46,278.34,280.52,271.37,"20,778,000"
14-Apr-22,288.09,288.31,279.32,279.83,270.7,"28,221,600"
13-Apr-22,282.73,288.58,281.3,287.62,278.24,"21,907,200"
12-Apr-22,289.24,290.74,280.49,282.06,272.86,"30,966,700"
11-Apr-22,291.79,292.61,285.0,285.26,275.95,"34,569,300"
8-Apr-22,300.44,301.12,296.28,296.97,287.28,"24,361,900"
7-Apr-22,296.66,303.65,296.35,301.37,291.54,"31,411,200"
6-Apr-22,305.19,307.0,296.71,299.5,289.73,"40,110,400"
5-Apr-22,313.27,314.87,309.87,310.88,300.74,"23,156,700"
4-Apr-22,310.09,315.11,309.71,314.97,304.69,"24,289,600"
1-Apr-22,309.37,310.13,305.54,309.42,299.33,"27,110,500"
31-Mar-22,313.9,315.14,307.89,308.31,298.25,"33,422,100"
30-Mar-22,313.76,315.95,311.58,313.86,303.62,"28,163,600"
29-Mar-22,313.91,315.82,309.05,315.41,305.12,"30,393,400"
28-Mar-22,304.33,310.8,304.33,310.7,300.56,"29,578,200"
25-Mar-22,305.23,305.5,299.29,303.68,293.77,"22,566,500"
24-Mar-22,299.14,304.2,298.32,304.1,294.18,"24,484,500"
23-Mar-22,300.51,303.23,297.72,299.49,289.72,"25,715,400"
22-Mar-22,299.8,305.0,298.77,304.06,294.14,"27,599,700"
21-Mar-22,298.89,300.14,294.9,299.16,289.4,"28,351,200"
18-Mar-22,295.37,301.0,292.73,300.43,290.63,"43,390,600"
17-Mar-22,293.29,295.61,289.37,295.22,285.59,"30,816,600"
16-Mar-22,289.11,294.57,283.2,294.39,284.79,"37,826,300"
15-Mar-22,280.35,287.82,278.73,287.15,277.78,"34,245,100"
14-Mar-22,280.34,285.4,275.82,276.44,267.42,"30,660,700"
11-Mar-22,287.96,289.51,279.43,280.07,270.93,"27,209,300"
10-Mar-22,283.02,286.6,280.58,285.59,276.27,"30,628,000"
9-Mar-22,283.44,289.6,280.78,288.5,279.09,"35,204,500"
8-Mar-22,277.8,283.96,270.0,275.85,266.85,"48,159,500"
7-Mar-22,288.53,289.69,278.53,278.91,269.81,"43,157,200"
4-Mar-22,294.29,295.66,287.17,289.86,280.4,"32,356,500"
3-Mar-22,302.89,303.13,294.05,295.92,286.27,"27,314,500"
2-Mar-22,295.36,301.47,293.7,300.19,290.4,"31,873,000"
1-Mar-22,296.4,299.97,292.15,294.95,285.33,"31,217,800"
28-Feb-22,294.31,299.14,293.0,298.79,289.04,"34,627,500"
25-Feb-22,295.14,297.63,291.65,297.31,287.61,"32,546,700"
24-Feb-22,272.51,295.16,271.52,294.59,284.98,"56,989,700"
23-Feb-22,290.18,291.7,280.1,280.27,271.13,"37,811,200"
22-Feb-22,285,291.54,284.5,287.72,278.33,"41,736,100"
18-Feb-22,293.05,293.86,286.31,287.93,278.54,"34,264,000"
17-Feb-22,296.36,296.8,290.0,290.73,281.25,"32,461,600"
16-Feb-22,298.37,300.87,293.68,299.5,289.73,"29,982,100"
15-Feb-22,300.01,300.8,297.02,300.47,290.07,"27,058,300"
14-Feb-22,293.77,296.76,291.35,295,284.79,"36,359,500"
11-Feb-22,303.19,304.29,294.22,295.04,284.83,"39,175,600"
10-Feb-22,304.04,309.12,300.7,302.38,291.91,"45,386,200"
9-Feb-22,309.87,311.93,307.39,311.21,300.44,"31,284,700"
8-Feb-22,301.25,305.56,299.95,304.56,294.02,"32,421,200"
7-Feb-22,306.17,307.84,299.9,300.95,290.53,"28,533,300"
4-Feb-22,300.21,308.8,299.97,305.94,295.35,"35,096,500"
3-Feb-22,309.49,311.23,299.96,301.25,290.82,"43,730,000"
2-Feb-22,309.63,315.12,308.88,313.46,302.61,"36,636,000"
1-Feb-22,310.41,310.63,305.13,308.76,298.07,"40,950,400"
31-Jan-22,308.95,312.38,306.37,310.98,300.21,"46,444,500"
28-Jan-22,300.23,308.48,294.45,308.26,297.59,"49,743,700"
27-Jan-22,302.66,307.3,297.93,299.84,289.46,"53,481,300"
26-Jan-22,307.99,308.5,293.03,296.71,286.44,"90,428,900"
